player_id,Name,Sex,Team,NOC,Year,Season,City,Sport,Event,Medal
10481,rad Aumova,F,Azerbaijan,AZE,2004,Summer,Athina,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal
10482,rad Aumova,F,Azerbaijan,AZE,2004,Summer,Athina,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Bronze
10483,rad Aumova,F,Azerbaijan,AZE,2012,Summer,London,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal
10484,rad Aumova,F,Azerbaijan,AZE,2012,Summer,London,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal
10485,Casimiro Nze,M,Equatorial Guinea,GEQ,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres,No medal
10486,Casimiro Nze,M,Equatorial Guinea,GEQ,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
10487,Alfredo Asuncion,M,Philippines,PHI,1952,Summer,Helsinki,Boxing,Boxing Men's Flyweight,No medal
10488,Deogracias Asuncion,M,Philippines,PHI,1984,Summer,Los Angeles,Cycling,Cycling Men's Sprint,No medal
10489,Deogracias Asuncion,M,Philippines,PHI,1984,Summer,Los Angeles,Cycling,Cycling Men's Points Race,No medal
10490,Uuno Asunta,M,Finland,FIN,1948,Summer,London,Art Competitions,"Art Competitions Mixed Literature, Lyric Works",No medal
10492,Wathiq Mohyi,M,Iraq,IRQ,1980,Summer,Moskva,Football,Football Men's Football,No medal
10493,Sutham Aswanit,M,Thailand,THA,1968,Summer,Mexico City,Shooting,"Shooting Mixed Free Pistol, 50 metres",No medal
10494,Sutham Aswanit,M,Thailand,THA,1972,Summer,Munich,Shooting,"Shooting Mixed Free Pistol, 50 metres",No medal
10495,Sutham Aswanit,M,Thailand,THA,1976,Summer,Montreal,Shooting,"Shooting Mixed Free Pistol, 50 metres",No medal
10496,Halina (-wojno),F,Poland,POL,1968,Summer,Mexico City,Volleyball,Volleyball Women's Volleyball,Bronze
10497,Leslie Ata,M,Solomon Islands,SOL,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Lightweight,No medal
10498,Leslie Ata,M,Solomon Islands,SOL,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Middleweight,No medal
10499,Sanaa Atabrour,F,Morocco,MAR,2012,Summer,London,Taekwondo,Taekwondo Women's Flyweight,No medal
10500,Choucri Atafi,M,Morocco,MAR,2012,Summer,London,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal
10501,Solomon Ataga,M,Nigeria,NGR,1980,Summer,Moskva,Boxing,Boxing Men's Heavyweight,No medal
10502,Burhan Atak,M,Turkey,TUR,1928,Summer,Amsterdam,Football,Football Men's Football,No medal
10503,Hurit Atak,M,Turkey,TUR,2012,Summer,London,Weightlifting,Weightlifting Men's Featherweight,No medal
10504,Jorge Moya,M,Chile,CHI,2004,Summer,Athina,Shooting,Shooting Men's Skeet,No medal
10505,Jorge Moya,M,Chile,CHI,2008,Summer,Beijing,Shooting,Shooting Men's Skeet,No medal
10506,Nicolas Atalah,M,Chile,CHI,1968,Summer,Mexico City,Shooting,Shooting Mixed Skeet,No medal
10507,Mahmut Atalay,M,Turkey,TUR,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal
10508,Mahmut Atalay,M,Turkey,TUR,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Welterweight, Freestyle",Gold
10509,Volodymyr Atamas,M,Soviet Union,URS,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,No medal
10510,Adil Atan,M,Turkey,TUR,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze
10511,Adil Atan,M,Turkey,TUR,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal
10512,Adil Atan,M,Turkey,TUR,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal
10513,rfan Atan,M,Turkey,TUR,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Heavyweight, Freestyle",No medal
10514,Yahya Atan,M,Malaysia,MAS,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,No medal
10515,Aleksandar Atanackovi,M,Yugoslavia,YUG,1948,Summer,London,Football,Football Men's Football,Silver
10516,Aleksandar Atanasijevi,M,Serbia,SRB,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,No medal
10517,Virgil Atanasiu,M,Romania,ROU,1968,Summer,Mexico City,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal
10518,Valentina Atanaskovski,F,Yugoslavia,YUG,1984,Summer,Los Angeles,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal
10519,Atanas Atanasov,M,Bulgaria,BUL,1988,Summer,Seoul,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",No medal
10520,Atanas Atanasov,M,Bulgaria,BUL,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,No medal
10521,Atanas Atanasov,M,Bulgaria,BUL,1960,Summer,Roma,Basketball,Basketball Men's Basketball,No medal
10522,Atanas Atanasov,M,Bulgaria,BUL,1924,Summer,Paris,Cycling,"Cycling Men's Road Race, Individual",No medal
10523,Atanas Atanasov,M,Bulgaria,BUL,1924,Summer,Paris,Cycling,"Cycling Men's Road Race, Team",No medal
10525,Dinko Atanasov,M,Bulgaria,BUL,1968,Summer,Mexico City,Volleyball,Volleyball Men's Volleyball,No medal
10526,Georgi Atanasov,M,Bulgaria,BUL,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Pairs,No medal
10527,Ivan Atanasov,M,Bulgaria,BUL,1980,Summer,Moskva,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
10530,Margarit Atanasov,M,Bulgaria,BUL,1980,Summer,Moskva,Boxing,Boxing Men's Light-Welterweight,No medal
10531,Nikolay Atanasov,M,Bulgaria,BUL,2000,Summer,Sydney,Athletics,Athletics Men's Long Jump,No medal
10532,Nikolay Atanasov,M,Bulgaria,BUL,2004,Summer,Athina,Athletics,Athletics Men's Long Jump,No medal
10533,Nikolay Atanasov,M,Bulgaria,BUL,2008,Summer,Beijing,Athletics,Athletics Men's Long Jump,No medal
10534,Nikolay Atanasov,M,Bulgaria,BUL,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Individual All-Around,No medal
10535,Nikolay Atanasov,M,Bulgaria,BUL,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,No medal
10536,Nikolay Atanasov,M,Bulgaria,BUL,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Floor Exercise,No medal
10537,Nikolay Atanasov,M,Bulgaria,BUL,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horse Vault,No medal
10538,Nikolay Atanasov,M,Bulgaria,BUL,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Parallel Bars,No medal
10539,Nikolay Atanasov,M,Bulgaria,BUL,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
10540,Nikolay Atanasov,M,Bulgaria,BUL,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Rings,No medal
10541,Nikolay Atanasov,M,Bulgaria,BUL,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
10542,Stanimir Atanasov,M,Bulgaria,BUL,2004,Summer,Athina,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",No medal
10543,Stanimir Atanasov,M,Bulgaria,BUL,2004,Summer,Athina,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",No medal
10550,Tsancho Atanasov,M,Bulgaria,BUL,1976,Summer,Montreal,Judo,Judo Men's Half-Heavyweight,No medal
10551,Tsancho Atanasov,M,Bulgaria,BUL,1980,Summer,Moskva,Judo,Judo Men's Half-Heavyweight,No medal
10555,Gabriela Atanasova,F,Bulgaria,BUL,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal
10556,Rayna Atanasova,F,Bulgaria,BUL,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Individual All-Around,No medal
10557,Rayna Atanasova,F,Bulgaria,BUL,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Team All-Around,No medal
10558,Rayna Atanasova,F,Bulgaria,BUL,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Floor Exercise,No medal
10559,Rayna Atanasova,F,Bulgaria,BUL,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Horse Vault,No medal
10560,Rayna Atanasova,F,Bulgaria,BUL,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Uneven Bars,No medal
10561,Rayna Atanasova,F,Bulgaria,BUL,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Balance Beam,No medal
10562,Zlatina Dimitrova,F,Bulgaria,BUL,2004,Summer,Athina,Weightlifting,Weightlifting Women's Lightweight,No medal
10563,Laureano Venegas,M,Spain,ESP,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal
10564,Delphine Bodo,F,Cameroon,CMR,2004,Summer,Athina,Athletics,Athletics Women's 100 metres,No medal
10565,Delphine Bodo,F,Cameroon,CMR,2012,Summer,London,Athletics,Athletics Women's 100 metres,No medal
10566,Ernest Mboa,M,Cameroon,CMR,1996,Summer,Atlanta,Boxing,Boxing Men's Welterweight,No medal
10567,Igor Atanov,M,Soviet Union,URS,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,No medal
10568,Ahmed Atari,M,Qatar,QAT,2012,Summer,London,Swimming,Swimming Men's 400 metres Individual Medley,No medal
10569,Serkan Atasay,M,Ukraine,UKR,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Individual Medley,No medal
10570,Serkan Atasay,M,Ukraine,UKR,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Individual Medley,No medal
10571,Serkan Atasay,M,Turkey,TUR,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Individual Medley,No medal
10572,Augustine Atasie,M,Nigeria,NGR,1980,Summer,Moskva,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal
10573,Demir Atasoy,M,Turkey,TUR,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Breaststroke,No medal
10574,Vyacheslav Atavin,M,Soviet Union,URS,1988,Summer,Seoul,Handball,Handball Men's Handball,Gold
10575,Abbos Atayev,M,Uzbekistan,UZB,2008,Summer,Beijing,Boxing,Boxing Men's Light-Heavyweight,No medal
10576,Abbos Atayev,M,Uzbekistan,UZB,2012,Summer,London,Boxing,Boxing Men's Middleweight,Bronze
10577,Nariman Atayev,M,Uzbekistan,UZB,1996,Summer,Atlanta,Boxing,Boxing Men's Welterweight,No medal
10578,Galina Atayeva,F,Turkmenistan,TKM,1996,Summer,Atlanta,Judo,Judo Women's Extra-Lightweight,No medal
10579,Galina Atayeva,F,Turkmenistan,TKM,2000,Summer,Sydney,Judo,Judo Women's Extra-Lightweight,No medal
10580,Merdan Ataew,M,Turkmenistan,TKM,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Backstroke,No medal
10581,Mariam Atchak,F,Iran,IRI,1976,Summer,Montreal,Fencing,"Fencing Women's Foil, Team",No medal
10582,Sarah Atcho,F,Switzerland,SUI,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,No medal
10583,Angela Atede,F,Nigeria,NGR,1996,Summer,Atlanta,Athletics,Athletics Women's 100 metres Hurdles,No medal
10584,Angela Atede,F,Nigeria,NGR,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres Hurdles,No medal
10585,Yehuda Atedji,M,Israel,ISR,1984,Summer,Los Angeles,Sailing,Sailing Men's Windsurfer,No medal
10586,Jan Aten,M,Brazil,BRA,1972,Summer,Munich,Sailing,Sailing Mixed Two Person Keelboat,No medal
10590,Emmanouela Athanasiadi,F,Greece,GRE,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal
10591,Emmanouela Athanasiadi,F,Greece,GRE,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal
10592,Georgios Athanasiadis,M,Greece,GRE,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal
10593,Georgios Athanasiadis,M,Greece,GRE,1988,Summer,Seoul,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal
10594,Georgios Athanasiadis,M,Greece,GRE,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal
10595,Ioannis Athanasiadis,M,Greece,GRE,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Flyweight,No medal
10596,Konstantinos Athanasiadis,M,Nautikos Omilos-3,GRE,1906,Summer,Athina,Rowing,Rowing Men's Coxed Fours,No medal
10597,Marios Athanasiadis,M,Cyprus,CYP,2012,Summer,London,Cycling,"Cycling Men's Mountainbike, Cross-Country",No medal
10598,Vyron Athanasiadis,M,Greece,GRE,1924,Summer,Paris,Athletics,"Athletics Men's 10,000 metres",No medal
10599,Vyron Athanasiadis,M,Greece,GRE,1924,Summer,Paris,Athletics,Athletics Men's Marathon,No medal
10600,Areti Athanasopoulou,F,Greece,GRE,2000,Summer,Sydney,Taekwondo,Taekwondo Women's Featherweight,No medal
10601,Areti Athanasopoulou,F,Greece,GRE,2004,Summer,Athina,Taekwondo,Taekwondo Women's Featherweight,No medal
10602,Mikul Athanasov,M,Czechoslovakia,TCH,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Bronze
10604,George Sr.,M,Canada,CAN,1936,Summer,Berlin,Diving,Diving Men's Platform,No medal
10605,George Sr.,M,Canada,CAN,1948,Summer,London,Diving,Diving Men's Springboard,No medal
10606,George Sr.,M,Canada,CAN,1948,Summer,London,Diving,Diving Men's Platform,No medal
10607,Nigel Atherfold,M,New Zealand,NZL,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,No medal
10608,Courtney Atherly,M,Guyana,GUY,1972,Summer,Munich,Boxing,Boxing Men's Lightweight,No medal
10609,Athirson Oliveira,M,Brazil,BRA,2000,Summer,Sydney,Football,Football Men's Football,No medal
10610,Soule Athoumane,M,Comoros,COM,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,No medal
10611,Ron Atias,M,Israel,ISR,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Flyweight,No medal
10612,Hseyin Atc,M,Turkey,TUR,2012,Summer,London,Athletics,Athletics Men's Shot Put,No medal
10613,Nancy Snchez,F,Cuba,CUB,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,No medal
10614,Manzoor Atif,M,Pakistan,PAK,1952,Summer,Helsinki,Hockey,Hockey Men's Hockey,No medal
10615,Manzoor Atif,M,Pakistan,PAK,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,Silver
10616,Manzoor Atif,M,Pakistan,PAK,1960,Summer,Roma,Hockey,Hockey Men's Hockey,Gold
10617,Manzoor Atif,M,Pakistan,PAK,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,Silver
10618,Celal (doan-),M,Turkey,TUR,1948,Summer,London,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold
10619,Damir Atikovi,M,Croatia,CRO,1996,Summer,Atlanta,Table Tennis,Table Tennis Men's Doubles,No medal
10620,Teddy Atine-venel,M,France,FRA,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
10621,Teddy Atine-venel,M,France,FRA,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
10622,Dennis Atiyeh,M,Syria,SYR,1988,Summer,Seoul,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",No medal
10623,Joseph Atiyeh,M,Syria,SYR,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver
10624,Charles Atkin,M,Great Britain,GBR,1920,Summer,Antwerpen,Hockey,Hockey Men's Hockey,Gold
10625,Tracey Atkin,F,Great Britain,GBR,1988,Summer,Seoul,Swimming,Swimming Women's 800 metres Freestyle,No medal
10626,Tracey Atkin,F,Great Britain,GBR,1988,Summer,Seoul,Swimming,Swimming Women's 400 metres Individual Medley,No medal
10627,Derrick Atkins,M,Bahamas,BAH,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,No medal
10628,Derrick Atkins,M,Bahamas,BAH,2012,Summer,London,Athletics,Athletics Men's 100 metres,No medal
10629,Henrico Atkins,M,Barbados,BAR,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,No medal
10630,Henrico Atkins,M,Barbados,BAR,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,No medal
10631,Henrico Atkins,M,Barbados,BAR,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,No medal
10632,Henrico Atkins,M,Barbados,BAR,1992,Summer,Barcelona,Athletics,Athletics Men's 200 metres,No medal
10633,Gillian Atkins,F,Great Britain,GBR,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,No medal
10634,Gillian Atkins,F,Great Britain,GBR,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Bronze
10635,Gillian Atkins,F,Great Britain,GBR,1996,Summer,Atlanta,Hockey,Hockey Women's Hockey,No medal
10636,Edna -andersen),F,Canada,CAN,1936,Summer,Berlin,Athletics,Athletics Women's 80 metres Hurdles,No medal
10637,Alia Atkinson,F,Jamaica,JAM,2004,Summer,Athina,Swimming,Swimming Women's 50 metres Freestyle,No medal
10638,Alia Atkinson,F,Jamaica,JAM,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Breaststroke,No medal
10639,Alia Atkinson,F,Jamaica,JAM,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Breaststroke,No medal
10640,Alia Atkinson,F,Jamaica,JAM,2012,Summer,London,Swimming,Swimming Women's 50 metres Freestyle,No medal
10641,Alia Atkinson,F,Jamaica,JAM,2012,Summer,London,Swimming,Swimming Women's 100 metres Breaststroke,No medal
10642,Alia Atkinson,F,Jamaica,JAM,2012,Summer,London,Swimming,Swimming Women's 200 metres Breaststroke,No medal
10643,Alia Atkinson,F,Jamaica,JAM,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Breaststroke,No medal
10644,Amy Atkinson,F,Guam,GUM,2012,Summer,London,Athletics,Athletics Women's 800 metres,No medal
10645,Carlyle Atkinson,M,Great Britain,GBR,1912,Summer,Stockholm,Swimming,Swimming Men's 200 metres Breaststroke,No medal
10646,Courtney Atkinson,M,Australia,AUS,2008,Summer,Beijing,Triathlon,Triathlon Men's Olympic Distance,No medal
10647,Courtney Atkinson,M,Australia,AUS,2012,Summer,London,Triathlon,Triathlon Men's Olympic Distance,No medal
10648,George Atkinson,M,Great Britain,GBR,1920,Summer,Antwerpen,Football,Football Men's Football,No medal
10649,George Atkinson,M,Wolseley-Siddeley-1,GBR,1908,Summer,London,Motorboating,Motorboating Mixed A-Class (Open),No medal
10650,Janelle (-wignall),F,Jamaica,JAM,2000,Summer,Sydney,Swimming,Swimming Women's 400 metres Freestyle,No medal
10651,Janelle (-wignall),F,Jamaica,JAM,2000,Summer,Sydney,Swimming,Swimming Women's 800 metres Freestyle,No medal
10652,Janelle (-wignall),F,Jamaica,JAM,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Freestyle,No medal
10653,Janelle (-wignall),F,Jamaica,JAM,2004,Summer,Athina,Swimming,Swimming Women's 400 metres Freestyle,No medal
10654,Jeffrey Atkinson,M,United States,USA,1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",No medal
10655,Jevon Atkinson,M,Jamaica,JAM,2004,Summer,Athina,Swimming,Swimming Men's 50 metres Freestyle,No medal
10656,Jevon Atkinson,M,Jamaica,JAM,2008,Summer,Beijing,Swimming,Swimming Men's 50 metres Freestyle,No medal
10658,Joanne Atkinson,F,Great Britain,GBR,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Butterfly,No medal
10659,Joanne Atkinson,F,Great Britain,GBR,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Butterfly,No medal
10660,John Atkinson,M,Australia,AUS,1984,Summer,Los Angeles,Athletics,Athletics Men's High Jump,No medal
10661,Leigh Atkinson,M,Great Britain,GBR,1980,Summer,Moskva,Swimming,Swimming Men's 100 metres Breaststroke,No medal
10662,Lorne Atkinson,M,Canada,CAN,1948,Summer,London,Cycling,"Cycling Men's Road Race, Individual",No medal
10663,Lorne Atkinson,M,Canada,CAN,1948,Summer,London,Cycling,"Cycling Men's Road Race, Team",No medal
10664,Lorne Atkinson,M,Canada,CAN,1948,Summer,London,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
10665,Lorne Atkinson,M,Canada,CAN,1948,Summer,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
10666,Sidney Atkinson,M,South Africa,RSA,1924,Summer,Paris,Athletics,Athletics Men's 110 metres Hurdles,Silver
10667,Sidney Atkinson,M,South Africa,RSA,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,No medal
10668,Sidney Atkinson,M,South Africa,RSA,1928,Summer,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,Gold
10669,Arnr Atlason,M,Iceland,ISL,2008,Summer,Beijing,Handball,Handball Men's Handball,Silver
10670,Arnr Atlason,M,Iceland,ISL,2012,Summer,London,Handball,Handball Men's Handball,No medal
10671,John Atlee,M,United States,USA,1908,Summer,London,Athletics,Athletics Men's 400 metres,No medal
10672,smet Atl,M,Turkey,TUR,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal
10673,smet Atl,M,Turkey,TUR,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal
10674,smet Atl,M,Turkey,TUR,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal
10675,smet Atl,M,Turkey,TUR,1960,Summer,Roma,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold
10676,Mert Atl,M,Turkey,TUR,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,No medal
10677,Sleyman Atl,M,Turkey,TUR,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal
10678,Mohamed Atmani,M,Morocco,MAR,1960,Summer,Roma,Boxing,Boxing Men's Welterweight,No medal
10679,Igor Atrokhov,M,Russia,RUS,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal
10680,Anzhelika (-kinet),F,Unified Team,EUN,1992,Summer,Barcelona,Athletics,Athletics Women's Heptathlon,No medal
10681,Anzhelika (-kinet),F,Belarus,BLR,1996,Summer,Atlanta,Athletics,Athletics Women's Long Jump,No medal
10682,Anzhelika (-kinet),F,Belarus,BLR,1996,Summer,Atlanta,Athletics,Athletics Women's Heptathlon,No medal
10683,Anzhelika (-kinet),F,Turkey,TUR,2004,Summer,Athina,Athletics,Athletics Women's Heptathlon,No medal
10684,Jen Ts,M,Hungary,HUN,1956,Summer,Melbourne,Swimming,Swimming Men's 400 metres Freestyle,No medal
10685,Jen Ts,M,Hungary,HUN,1956,Summer,Melbourne,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
10686,Jen Ts,M,Hungary,HUN,1956,Summer,Melbourne,Swimming,Swimming Men's 200 metres Butterfly,No medal
